Ticker,Role Name,Role Rank,Role Rank Name,Total Pay,Base Pay,Stock,Bonus
MSFT,hardware-engineer,4,62,225700.0,162900.0,40300.0,22500.0
MSFT,hardware-engineer,5,"Senior Hardware Engineer
63",231300.0,178600.0,28000.0,24700.0
MSFT,hardware-engineer,6,64,295600.0,199000.0,62300.0,34300.0
MSFT,hardware-engineer,7,"Principal Hardware Engineer
65",335400.0,222000.0,73500.0,39900.0
MSFT,hardware-engineer,8,66,412000.0,233700.0,124500.0,53800.0
MSFT,hardware-engineer,9,67,564800.0,269300.0,201100.0,94400.0
MSFT,sales,1,59,97100.0,85900.0,2100.0,9100.0
MSFT,sales,2,60,153100.0,103500.0,13100.0,36500.0
MSFT,sales,3,61,167500.0,124800.0,12300.0,30400.0
MSFT,sales,4,62,171500.0,128900.0,19500.0,23100.0
MSFT,sales,5,63,204900.0,149000.0,24800.0,31100.0
MSFT,sales,6,64,229800.0,171100.0,34900.0,23800.0
MSFT,sales,7,65,278800.0,188500.0,46700.0,43700.0
MSFT,sales,8,66,405200.0,202600.0,111000.0,91600.0
MSFT,sales,9,67,665100.0,228900.0,280600.0,155600.0
MSFT,sales,10,68,,,,
MSFT,sales,11,69,,,,
MSFT,sales,12,70,,,,
MSFT,product-manager,1,"59
PM 1",168800.0,124700.0,23900.0,20200.0
MSFT,product-manager,2,"60
PM 1",179800.0,135800.0,28200.0,15700.0
MSFT,product-manager,3,"61
PM 2",194400.0,148300.0,27300.0,18800.0
MSFT,product-manager,4,"62
PM 2",207500.0,161900.0,26000.0,19600.0
MSFT,product-manager,5,"63
Senior PM",233000.0,178800.0,33000.0,21300.0
MSFT,product-manager,6,"64
Senior PM",280100.0,198600.0,49000.0,32500.0
MSFT,product-manager,7,"65
Principal PM",331000.0,208100.0,80400.0,42500.0
MSFT,product-manager,8,"66
Principal PM",387300.0,226000.0,113300.0,48000.0
MSFT,product-manager,9,"67
Group PM",592000.0,257899.0,240900.0,93200.0
MSFT,product-manager,10,"Partner
68",815500.0,259000.0,421700.0,134800.0
MSFT,technical-program-manager,1,"Technical Program Manager I
59",174200.0,121700.0,26900.0,25500.0
MSFT,technical-program-manager,2,60,165000.0,125100.0,22200.0,17700.0
MSFT,technical-program-manager,3,"Technical Program Manager II
61",193600.0,143700.0,32500.0,17400.0
MSFT,technical-program-manager,4,62,202500.0,156600.0,27800.0,18000.0
MSFT,technical-program-manager,5,"Senior Technical Program Manager
63",244100.0,178400.0,38300.0,27400.0
MSFT,technical-program-manager,6,64,264300.0,186900.0,48500.0,28900.0
MSFT,technical-program-manager,7,"Principal Technical Program Manager
65",316500.0,206900.0,61900.0,47700.0
MSFT,technical-program-manager,8,66,354200.0,228900.0,80800.0,44500.0
MSFT,technical-program-manager,9,67,500300.0,240100.0,185100.0,75000.0
MSFT,technical-program-manager,10,"Partner
68",867000.0,274500.0,450000.0,142500.0
MSFT,data-scientist,1,"Data Scientist I
59",162100.0,121000.0,26000.0,15100.0
MSFT,data-scientist,2,60,184600.0,134900.0,31800.0,17900.0
MSFT,data-scientist,3,"Data Scientist II
61",212100.0,148700.0,37400.0,26000.0
MSFT,data-scientist,4,62,209500.0,167900.0,32299.0,9300.0
MSFT,data-scientist,5,"Senior Data Scientist
63",236000.0,176800.0,35700.0,23500.0
MSFT,data-scientist,6,64,279500.0,193600.0,52600.0,33300.0
MSFT,data-scientist,7,"Principal Data Scientist
65",332700.0,216800.0,75200.0,40700.0
MSFT,data-scientist,8,66,376500.0,233500.0,102700.0,40300.0
MSFT,data-scientist,9,67,559400.0,250900.0,210700.0,97800.0
MSFT,data-scientist,10,"Partner
68",,,,
MSFT,data-scientist,11,69,,,,
MSFT,program-manager,1,"Program Manager I
59",139800.0,109300.0,18200.0,12400.0
MSFT,program-manager,2,60,148900.0,117400.0,17500.0,14100.0
MSFT,program-manager,3,"Program Manager II
61",150800.0,128199.0,13200.0,9400.0
MSFT,program-manager,4,62,193000.0,149300.0,23800.0,19900.0
MSFT,program-manager,5,"Senior Program Manager
63",225000.0,164200.0,36500.0,24300.0
MSFT,program-manager,6,64,255100.0,181100.0,47800.0,26200.0
MSFT,program-manager,7,"Principal Program Manager
65",316000.0,211500.0,63300.0,41200.0
MSFT,program-manager,8,66,346200.0,221200.0,76800.0,48300.0
MSFT,program-manager,9,67,534800.0,236700.0,220000.0,78100.0
MSFT,software-engineering-manager,1,"64
Senior Manager",280000.0,197000.0,48700.0,34400.0
MSFT,software-engineering-manager,2,"Principal EM
Principal Director of Engineering",350000.0,218700.0,84500.0,46800.0
MSFT,software-engineering-manager,3,66,415800.0,236900.0,127000.0,51900.0
MSFT,software-engineering-manager,4,"Senior Director
67",537200.0,244900.0,217300.0,74900.0
MSFT,software-engineering-manager,5,"GM, Partner
SDE Group Manager",780600.0,272900.0,377800.0,129900.0
MSFT,software-engineering-manager,6,69,1090000.0,292300.0,637000.0,158600.0
MSFT,software-engineering-manager,7,"VP
70",1470000.0,318800.0,954800.0,197500.0
MSFT,software-engineering-manager,8,"Corporate VP
80",,,,
MSFT,software-engineering-manager,9,"Executive VP
81",,,,
MSFT,product-designer,1,"Product Designer I
59",134000.0,113700.0,12600.0,7700.0
MSFT,product-designer,2,60,180700.0,133600.0,32299.0,14900.0
MSFT,product-designer,3,"Product Designer II
61",184800.0,149200.0,22000.0,13500.0
MSFT,product-designer,4,62,198300.0,159600.0,22300.0,16400.0
MSFT,product-designer,5,"Senior Product Designer
63",220300.0,166800.0,29100.0,24400.0
MSFT,product-designer,6,64,271400.0,186300.0,54500.0,30700.0
MSFT,product-designer,7,"Principal Product Designer
65",346700.0,217200.0,68600.0,60900.0
MSFT,product-designer,8,66,397800.0,221000.0,115100.0,61700.0
MSFT,product-designer,9,67,388500.0,214300.0,113300.0,60900.0
AMGN,software-engineer,1,"L3
(Entry Level)",97800.0,90800.0,1600.0,5300.0
AMGN,software-engineer,2,L4,129100.0,112200.0,5100.0,11800.0
AMGN,software-engineer,3,L5,183000.0,145100.0,15000.0,22900.0
AMGN,software-engineer,4,L6,255200.0,189100.0,23400.0,42700.0
AMGN,biomedical-engineer,1,L3,,,,
AMGN,biomedical-engineer,2,L4,101900.0,92000.0,3000.0,6900.0
AMGN,biomedical-engineer,3,L5,143300.0,111500.0,14800.0,17000.0
AMGN,biomedical-engineer,4,L6,,,,
AMGN,solution-architect,1,L3,,,,
AMGN,solution-architect,2,L4,,,,
AMGN,solution-architect,3,L5,161500.0,149500.0,3000.0,9000.0
AMGN,solution-architect,4,L6,173000.0,141000.0,12500.0,19500.0
AMGN,information-technologist-it,1,L3,,,,
AMGN,information-technologist-it,2,L4,,,,
AMGN,information-technologist-it,3,L5,,,,
AMGN,information-technologist-it,4,L6,202200.0,162800.0,17000.0,22400.0
AMGN,product-manager,1,L3,,,,
AMGN,product-manager,2,L4,,,,
AMGN,product-manager,3,L5,151100.0,123200.0,10700.0,17200.0
AMGN,product-manager,4,L6,203800.0,153000.0,24000.0,26800.0
AMGN,data-scientist,1,L3,100400.0,94300.0,0.0,6000.0
AMGN,data-scientist,2,L4,121600.0,113400.0,1900.0,6300.0
AMGN,data-scientist,3,L5,159200.0,136600.0,6300.0,16300.0
AMGN,data-scientist,4,L6,223800.0,179500.0,13800.0,30500.0
AMGN,program-manager,1,L3,,,,
AMGN,program-manager,2,L4,,,,
AMGN,program-manager,3,L5,137500.0,123300.0,3300.0,10800.0
AMGN,program-manager,4,L6,,,,
AMGN,business-analyst,1,L3,,,,
AMGN,business-analyst,2,L4,102000.0,95000.0,1000.0,6000.0
AMGN,business-analyst,3,L5,126000.0,108500.0,7500.0,10000.0
AMGN,business-analyst,4,L6,,,,
AMGN,mechanical-engineer,1,L3,,,,
AMGN,mechanical-engineer,2,L4,124500.0,105700.0,2200.0,16700.0
AMGN,mechanical-engineer,3,L5,134100.0,123100.0,3300.0,7800.0
AMGN,mechanical-engineer,4,L6,,,,
AMGN,administrative-assistant,,,109450.0,,,
FAST,software-engineer,,Mid Developer,65000.0,65000.0,0.0,0.0
FAST,sales,,,120500.0,,,
FAST,information-technologist-it,,,18200.0,,,
FAST,data-analyst,,,64250.0,,,
FAST,technical-program-manager,,,25800.0,,,
FAST,data-scientist,,,19050.0,,,
FAST,accountant,,,33100.0,,,
FAST,business-analyst,,,60300.0,,,
FAST,business-development,,,52250.0,,,
INTU,software-engineer,1,"Software Engineer 1
(Entry Level)",158700.0,137500.0,14300.0,6900.0
INTU,software-engineer,2,Software Engineer 2,214400.0,158300.0,40800.0,15400.0
INTU,software-engineer,3,Senior Software Engineer,260399.0,186200.0,52300.0,21800.0
INTU,software-engineer,4,Staff Software Engineer,397100.0,223200.0,131000.0,42900.0
INTU,software-engineer,5,Senior Staff Software Engineer,489100.0,252600.0,187100.0,49300.0
INTU,software-engineer,6,"Principal Software Engineer
Architect",726600.0,288700.0,364700.0,73200.0
INTU,software-engineer,7,Distinguished Principal SWE,1130000.0,327500.0,750000.0,47500.0
INTU,software-engineer,8,Engineering Fellow,,,,
INTU,data-analyst,,Senior,264000.0,144000.0,100000.0,20000.0
INTU,product-manager,1,PM 1,155000.0,131100.0,17400.0,6500.0
INTU,product-manager,2,PM 2,218400.0,173200.0,29500.0,15700.0
INTU,product-manager,3,Senior PM,260300.0,182500.0,62100.0,15700.0
INTU,product-manager,4,Staff PM,342500.0,231500.0,81600.0,29400.0
INTU,product-manager,5,Senior Staff PM,445500.0,235400.0,162600.0,47500.0
INTU,product-manager,6,"Principal PM
Group PM",420400.0,239200.0,136700.0,44500.0
INTU,product-manager,7,Director,667800.0,296500.0,263900.0,107300.0
INTU,product-manager,8,VP,990000.0,365000.0,450000.0,175000.0
INTU,technical-program-manager,1,TPM 1,163800.0,119700.0,29000.0,15100.0
INTU,technical-program-manager,2,TPM 2,,,,
INTU,technical-program-manager,3,Senior TPM,246000.0,163500.0,41200.0,41300.0
INTU,technical-program-manager,4,Staff TPM,349000.0,205200.0,113500.0,30300.0
INTU,technical-program-manager,5,Senior Staff TPM,,,,
INTU,technical-program-manager,6,Principal TPM,459300.0,231700.0,173300.0,54300.0
INTU,data-scientist,1,Data Scientist 1,,,,
INTU,data-scientist,2,Data Scientist 2,170300.0,133700.0,28300.0,8300.0
INTU,data-scientist,3,Senior Data Scientist,231000.0,162500.0,44300.0,24200.0
INTU,data-scientist,4,Staff Data Scientist,331800.0,188400.0,108600.0,34800.0
INTU,data-scientist,5,Senior Staff Data Scientist,,,,
INTU,data-scientist,6,Principal Data Scientist,577000.0,275000.0,242700.0,59300.0
INTU,program-manager,1,Program Manager 1,,,,
INTU,program-manager,2,Program Manager 2,,,,
INTU,program-manager,3,Senior Program Manager,168000.0,145500.0,8800.0,13800.0
INTU,program-manager,4,Staff Program Manager,217400.0,175800.0,21600.0,20000.0
INTU,program-manager,5,Senior Staff Program Manager,,,,
INTU,program-manager,6,Principal Program Manager,,,,
INTU,program-manager,7,Distinguished Program Manager,,,,
INTU,business-analyst,1,Business Analyst 1,121200.0,96300.0,17100.0,7800.0
INTU,business-analyst,2,Business Analyst 2,158800.0,131700.0,16900.0,10200.0
INTU,business-analyst,3,Senior Business Analyst,204900.0,149100.0,40200.0,15600.0
INTU,business-analyst,4,Staff Business Analyst,293500.0,174200.0,86300.0,33000.0
INTU,business-analyst,5,Senior Staff Business Analyst,295000.0,167000.0,95000.0,33000.0
INTU,business-analyst,6,Principal Business Analyst,386500.0,194000.0,155000.0,37500.0
INTU,marketing,1,Marketing 1,,,,
INTU,marketing,2,Marketing 2,,,,
INTU,marketing,3,Senior Marketing,215000.0,161800.0,34500.0,18700.0
INTU,marketing,4,Staff Marketing,230700.0,172200.0,34300.0,24200.0
INTU,marketing,5,Senior Staff Marketing,,,,
INTU,marketing,6,Principal Marketing,,,,
INTU,software-engineering-manager,1,Manager,347700.0,210600.0,92600.0,44500.0
INTU,software-engineering-manager,2,Senior Manager,308200.0,212000.0,65600.0,30600.0
INTU,software-engineering-manager,3,Group Manager,480900.0,266900.0,154700.0,59300.0
INTU,software-engineering-manager,4,Director,597500.0,292500.0,225000.0,80000.0
INTU,software-engineering-manager,5,VP,,,,
INTU,software-engineering-manager,6,SVP,,,,
INTU,product-designer,1,Product Designer 1,146900.0,121300.0,19200.0,6500.0
INTU,product-designer,2,Product Designer 2,139500.0,133400.0,3000.0,3100.0
INTU,product-designer,3,Senior Product Designer,272800.0,173600.0,78900.0,20400.0
INTU,product-designer,4,Staff Product Designer,322900.0,192600.0,92400.0,37900.0
INTU,product-designer,5,Senior Staff Product Designer,,,,
INTU,product-designer,6,Principal Product Designer,349700.0,211800.0,98600.0,39300.0
KDP,software-engineer,,hidden,120000.0,120000.0,0.0,0.0
KDP,corporate-development,,,108000.0,,,
KDP,data-science-manager,,,200000.0,,,
KDP,financial-analyst,,,94250.0,,,
KDP,actuary,,,102000.0,,,
KDP,data-scientist,,,144000.0,,,
KDP,accountant,,,90450.0,,,
KDP,business-analyst,,,67550.0,,,
KDP,business-development,,,74650.0,,,
KDP,legal,,,255000.0,,,
AVGO,software-engineer,1,"ICB 1
(Entry Level)",153400.0,108900.0,29800.0,14800.0
AVGO,software-engineer,2,ICB 2,204500.0,140000.0,52600.0,11900.0
AVGO,software-engineer,3,"ICB 3
Senior Engineer",307000.0,171700.0,114800.0,20400.0
AVGO,software-engineer,4,"ICB 4
Staff Engineer",366200.0,182700.0,150700.0,32800.0
AVGO,software-engineer,5,"ICB 5
Principal Engineer",539400.0,221800.0,264100.0,53600.0
AVGO,software-engineer,6,"ICB 6
Master",708400.0,217900.0,421900.0,68600.0
AVGO,software-engineer,7,"ICB 7
Distinguished Engineer",849400.0,223800.0,538300.0,87200.0
AVGO,software-engineer,8,"ICB 8
Fellow",,,,
AVGO,solution-architect,1,ICB 1,,,,
AVGO,solution-architect,2,ICB 2,135800.0,123800.0,12000.0,0.0
AVGO,solution-architect,3,ICB 3,255500.0,170000.0,44500.0,41000.0
AVGO,solution-architect,4,ICB 4,300400.0,173300.0,98300.0,28800.0
AVGO,solution-architect,5,ICB 5,325600.0,193800.0,76300.0,55500.0
AVGO,solution-architect,6,ICB 6,490300.0,212500.0,235000.0,42800.0
AVGO,solution-architect,7,ICB 7,,,,
AVGO,solution-architect,8,ICB 8,,,,
AVGO,hardware-engineer,1,ICB 1,,,,
AVGO,hardware-engineer,2,ICB 2,160800.0,112100.0,32400.0,16200.0
AVGO,hardware-engineer,3,"ICB 3
Senior Engineer",201700.0,124700.0,58900.0,18100.0
AVGO,hardware-engineer,4,"ICB 4
Staff Engineer",405400.0,181800.0,193700.0,30000.0
AVGO,hardware-engineer,5,"ICB 5
Principal Engineer",632400.0,195100.0,384700.0,52700.0
AVGO,hardware-engineer,6,"ICB 6
Master",692900.0,200200.0,445500.0,47200.0
AVGO,hardware-engineer,7,"ICB 7
Distinguished",663800.0,217500.0,360000.0,86300.0
AVGO,hardware-engineer,8,"ICB 8
Fellow",,,,
AVGO,sales,1,ICB 1,,,,
AVGO,sales,2,ICB 2,105000.0,105000.0,0.0,0.0
AVGO,sales,3,ICB 3,,,,
AVGO,sales,4,ICB 4,,,,
AVGO,sales,5,ICB 5,339300.0,168900.0,137500.0,32800.0
AVGO,sales,6,ICB 6,264800.0,182000.0,82800.0,0.0
AVGO,sales,7,ICB 7,,,,
AVGO,sales,8,ICB 8,,,,
AVGO,product-manager,1,ICB 1,,,,
AVGO,product-manager,2,ICB 2,,,,
AVGO,product-manager,3,ICB 3,,,,
AVGO,product-manager,4,ICB 4,270000.0,177100.0,57800.0,35100.0
AVGO,product-manager,5,ICB 5,409400.0,231700.0,147400.0,30300.0
AVGO,product-manager,6,ICB 6,655500.0,205600.0,381600.0,68300.0
AVGO,product-manager,7,ICB 7,,,,
AVGO,product-manager,8,ICB 8,,,,
AVGO,technical-program-manager,1,ICB 1,,,,
AVGO,technical-program-manager,2,ICB 2,,,,
AVGO,technical-program-manager,3,ICB 3,208500.0,137000.0,52500.0,19000.0
AVGO,technical-program-manager,4,ICB 4,379100.0,169300.0,167500.0,42300.0
AVGO,technical-program-manager,5,ICB 5,451300.0,151700.0,265000.0,34700.0
AVGO,technical-program-manager,6,ICB 6,,,,
AVGO,technical-program-manager,7,ICB 7,,,,
AVGO,technical-program-manager,8,ICB 8,,,,
AVGO,program-manager,1,ICB 1,,,,
AVGO,program-manager,2,ICB 2,,,,
AVGO,program-manager,3,ICB 3,,,,
AVGO,program-manager,4,ICB 4,,,,
AVGO,program-manager,5,ICB 5,351200.0,185300.0,126300.0,39500.0
AVGO,program-manager,6,ICB 6,648500.0,210000.0,400000.0,38500.0
AVGO,program-manager,7,ICB 7,,,,
AVGO,program-manager,8,ICB 8,,,,
AVGO,marketing,1,ICB 1,,,,
AVGO,marketing,2,ICB 2,,,,
AVGO,marketing,3,ICB 3,,,,
AVGO,marketing,4,ICB 4,270000.0,158000.0,72500.0,39500.0
AVGO,marketing,5,ICB 5,392600.0,223800.0,107200.0,61700.0
AVGO,marketing,6,ICB 6,,,,
AVGO,marketing,7,ICB 7,,,,
AVGO,marketing,8,ICB 8,,,,
AVGO,software-engineering-manager,1,"ICB 4
Supervisor",291000.0,224300.0,50000.0,16700.0
AVGO,software-engineering-manager,2,"ICB 5
Manager",451900.0,236500.0,154700.0,60600.0
AVGO,software-engineering-manager,3,"ICB 6
Senior Manager",872400.0,219400.0,578300.0,74600.0
AVGO,software-engineering-manager,4,"ICB 7
Director",1260000.0,270300.0,860800.0,126000.0
AVGO,software-engineering-manager,5,"ICB 8
Senior Director",,,,
AVGO,software-engineering-manager,6,"ICB 9
VP",,,,
AVGO,software-engineering-manager,7,"ICB 10
SVP",,,,
AVGO,product-designer,1,ICB 1,,,,
AVGO,product-designer,2,ICB 2,,,,
AVGO,product-designer,3,"ICB 3
Senior Designer",221600.0,153500.0,47500.0,20600.0
AVGO,product-designer,4,"ICB 4
Staff Designer",456200.0,179500.0,227800.0,48900.0
AVGO,product-designer,5,"ICB 5
Principal Designer",446300.0,214000.0,152500.0,79800.0
AVGO,product-designer,6,ICB 6,,,,
AVGO,product-designer,7,ICB 7,,,,
AVGO,product-designer,8,ICB 8,,,,
GILD,software-engineer,,L3,140000.0,100000.0,40000.0,0.0
GILD,biomedical-engineer,,,150750.0,,,
GILD,information-technologist-it,,38,220000.0,220000.0,0.0,0.0
GILD,project-manager,,Manager,178000.0,144000.0,25000.0,9000.0
GILD,product-manager,,-,170000.0,170000.0,0.0,0.0
GILD,financial-analyst,,Seniour,233000.0,170000.0,28000.0,35000.0
GILD,data-scientist,,Manager,223000.0,178000.0,25000.0,20000.0
GILD,program-manager,,hidden,212000.0,160000.0,22000.0,30000.0
GILD,business-analyst,,29,263000.0,193000.0,30000.0,40000.0
GILD,software-engineering-manager,,-,295000.0,190000.0,60000.0,45000.0
SHOP,software-engineer,1,"L4
(Entry Level)",75400.0,72900.0,2500.0,0.0
SHOP,software-engineer,2,"L5
Software Developer",106600.0,98200.0,8200.0,147.0
SHOP,software-engineer,3,"L6
Senior Software Developer",165600.0,148100.0,17400.0,0.0
SHOP,software-engineer,4,"L7
Staff Software Developer",244200.0,212000.0,30100.0,2000.0
SHOP,software-engineer,5,"L8
Senior Staff Software Developer",312300.0,264500.0,47800.0,0.0
SHOP,software-engineer,6,"L9
Principal Developer",,,,
SHOP,software-engineer,7,"L10
Distinguished Engineer",,,,
SHOP,data-science-manager,1,L4,,,,
SHOP,data-science-manager,2,L5,,,,
SHOP,data-science-manager,3,L6,,,,
SHOP,data-science-manager,4,L7,221100.0,184400.0,36700.0,0.0
SHOP,data-science-manager,5,L8,279200.0,212500.0,66700.0,0.0
SHOP,data-science-manager,6,L9,,,,
SHOP,data-science-manager,7,L10,,,,
SHOP,customer-service,1,L4,40700.0,39600.0,1100.0,0.0
SHOP,customer-service,2,L5,47700.0,45900.0,1800.0,0.0
SHOP,customer-service,3,L6,,,,
SHOP,customer-service,4,L7,,,,
SHOP,customer-service,5,L8,,,,
SHOP,customer-service,6,L9,,,,
SHOP,customer-service,7,L10,,,,
SHOP,product-manager,1,"L4
Associate Product Manager",85800.0,70100.0,15000.0,735.0
SHOP,product-manager,2,"L5
Product Manager",115400.0,108200.0,6500.0,667.0
SHOP,product-manager,3,"L6
Senior Product Manager",166100.0,144600.0,21200.0,320.0
SHOP,product-manager,4,"L7
Product Lead",197300.0,164500.0,32800.0,0.0
SHOP,product-manager,5,"L8
Senior Product Lead",,,,
SHOP,product-manager,6,"L9
Director",,,,
SHOP,product-manager,7,"L10
VP",,,,
SHOP,financial-analyst,1,L4,,,,
SHOP,financial-analyst,2,L5,90400.0,90400.0,0.0,0.0
SHOP,financial-analyst,3,L6,121200.0,121200.0,0.0,0.0
SHOP,financial-analyst,4,L7,,,,
SHOP,financial-analyst,5,L8,,,,
SHOP,financial-analyst,6,L9,,,,
SHOP,financial-analyst,7,L10,,,,
SHOP,data-scientist,1,L4,86900.0,79400.0,7100.0,400.0
SHOP,data-scientist,2,L5,116000.0,103300.0,12400.0,281.0
SHOP,data-scientist,3,"L6
Senior Data Scientist",146900.0,141000.0,5300.0,645.0
SHOP,data-scientist,4,"L7
Staff Data Scientist",220000.0,176700.0,42100.0,1200.0
SHOP,data-scientist,5,"L8
Senior Staff Data Scientist",,,,
SHOP,data-scientist,6,"L9
Principal Data Scientist",,,,
SHOP,business-analyst,1,L4,,,,
SHOP,business-analyst,2,L5,76500.0,70200.0,4400.0,1900.0
SHOP,business-analyst,3,"L6
Senior Business Analyst",105600.0,95000.0,10600.0,0.0
SHOP,business-analyst,4,"L7
Staff Business Analyst",,,,
SHOP,business-analyst,5,"L8
Senior Staff Business Analyst",,,,
SHOP,business-analyst,6,"L9
Principal Business Analyst",,,,
SHOP,marketing,1,L4,,,,
SHOP,marketing,2,L5,78700.0,74700.0,3400.0,550.0
SHOP,marketing,3,L6,109200.0,99800.0,8600.0,778.0
SHOP,marketing,4,L7,158200.0,115600.0,42600.0,0.0
SHOP,marketing,5,L8,,,,
SHOP,marketing,6,L9,,,,
SHOP,software-engineering-manager,1,"L7
Manager",264000.0,239600.0,24400.0,0.0
SHOP,software-engineering-manager,2,"L8
Senior Manager",367100.0,240600.0,126400.0,0.0
SHOP,software-engineering-manager,3,"L9
Director",,,,
SHOP,software-engineering-manager,4,"L10
VP",,,,
SHOP,product-designer,1,L4,106300.0,77900.0,28300.0,0.0
SHOP,product-designer,2,L5,104100.0,85000.0,18800.0,332.0
SHOP,product-designer,3,"L6
Senior Product Designer",149700.0,142100.0,6900.0,663.0
SHOP,product-designer,4,"L7
Staff Product Designer",200900.0,164700.0,36200.0,0.0
SHOP,product-designer,5,"L8
Senior Staff Product Designer",317500.0,185000.0,132500.0,0.0
SHOP,product-designer,6,"L9
Principal Product Designer",,,,
TSLA,software-engineer,1,"P1
Associate Engineer
(Entry Level)",130500.0,113600.0,16400.0,507.0
